Label,Direction,Rank,Term,PositiveMeanTFIDF,NegativeMeanTFIDF,Delta
Medial OA,positive_association,5,te,0.02399071634706077,0.0012741372177771423,0.02271657912928363
Medial OA,positive_association,6,promjene,0.024245471967047613,0.0033247819617109793,0.020920690005336633
Medial OA,positive_association,7,present,0.024396575607674727,0.0036051491104667297,0.020791426497208
Medial OA,positive_association,8,uz,0.023065437538099597,0.002296106387507857,0.02076933115059174
Medial OA,positive_association,9,medijalnog,0.022814122829031763,0.0021573018379258614,0.0206568209911059
Medial OA,positive_association,10,compartment,0.030879983675444457,0.010585907717484052,0.020294075957960407
Medial OA,positive_association,11,lateralni,0.022237923969449635,0.0021573018379258614,0.020080622131523774
Medial OA,positive_association,12,effusion with synovitis,0.021007552674197485,0.0010819937593640337,0.01992555891483345
Medial OA,positive_association,13,του,0.02551663501389136,0.0056486602367550615,0.019867974777136296
Medial OA,positive_association,14,baker's,0.025153889013913196,0.005658780997706607,0.01949510801620659
Medial OA,positive_association,15,baker's cyst,0.025153889013913196,0.005658780997706607,0.01949510801620659
Medial OA,positive_association,16,with synovitis,0.021007552674197485,0.00183197468305067,0.019175577991146817
Medial OA,positive_association,17,su,0.020371067222531042,0.0013227034853609142,0.01904836373717013
Medial OA,positive_association,18,degenerativno,0.01849256396601649,0.0,0.01849256396601649
Medial OA,positive_association,19,cyst,0.025740945949786213,0.007330348926243322,0.01841059702354289
Medial OA,positive_association,20,και,0.02314148719846733,0.004786526380431649,0.018354960818035684
Medial OA,positive_association,21,παρατηρείται,0.019812476472741286,0.0018343131896810475,0.01797816328306024
Medial OA,positive_association,22,hrskavice,0.019241505608528633,0.0012741372177771423,0.01796736839075149
Medial OA,positive_association,23,medial compartment,0.023461080424310263,0.005959107318864524,0.01750197310544574
Medial OA,positive_association,24,meniska,0.018849527106318258,0.001356117420783529,0.017493409685534728
Medial OA,positive_association,25,three,0.018324849307568582,0.0009274852780895327,0.01739736402947905
Medial OA,positive_association,26,zgloba,0.017168358541239805,0.0,0.017168358541239805
Medial OA,positive_association,27,ruptura,0.017168358541239805,0.0,0.017168358541239805
Medial OA,positive_association,28,promijenjen,0.017115986244541997,0.0,0.017115986244541997
Medial OA,positive_association,29,križni ligament,0.019241505608528633,0.0021573018379258614,0.017084203770602772
Medial OA,positive_association,30,križni,0.019241505608528633,0.0021573018379258614,0.017084203770602772
Medial OA,positive_association,31,femura,0.019126912852243893,0.0021573018379258614,0.016969611014318032
Medial OA,positive_association,32,hondromalacija,0.016826795469263384,0.0,0.016826795469263384
Medial OA,positive_association,33,dijela,0.016349645786315287,0.0,0.016349645786315287
Medial OA,positive_association,34,condyl,0.018023232118664613,0.0016773961310951931,0.016345835987569418
Medial OA,positive_association,35,promjena,0.016263665478956926,0.0,0.016263665478956926
Medial OA,positive_association,36,effusion with,0.01973760111505961,0.003479189709066211,0.0162584114059934
Medial OA,positive_association,37,έσω,0.020374212357066483,0.004377211221063724,0.015997001136002758
Medial OA,positive_association,38,έξω,0.01582919954590219,0.0,0.01582919954590219
Medial OA,positive_association,39,baker,0.01720878096553236,0.0018437408954285232,0.015365040070103836
Medial OA,positive_association,40,cista,0.016566002100225633,0.0012741372177771423,0.015291864882448492
Medial OA,negative_association,1,de,0.01623712651771725,0.039039533090197094,-0.022802406572479846
Medial OA,negative_association,2,la,0.007007374213786616,0.027717804604929855,-0.020710430391143238
Medial OA,negative_association,3,de la,0.006810818981016845,0.02633183636900397,-0.019521017387987127
Medial OA,negative_association,4,на,0.0,0.01859547461317575,-0.01859547461317575
Medial OA,negative_association,5,injury,0.0,0.018539387204707856,-0.018539387204707856
Medial OA,negative_association,6,contusion,0.0,0.015488539055586378,-0.015488539055586378
Medial OA,negative_association,7,im,0.0,0.015131569358701469,-0.015131569358701469
Medial OA,negative_association,8,to,0.0017740383200854388,0.016870061857481508,-0.015096023537396069
Medial OA,negative_association,9,sin,0.0,0.014344501511886366,-0.014344501511886366
Medial OA,negative_association,10,des,0.0,0.01415619049420855,-0.01415619049420855
Medial OA,negative_association,11,and,0.020164545748034078,0.034310519986364335,-0.014145974238330257
Medial OA,negative_association,12,del,0.008555780683995824,0.022326452924129107,-0.013770672240133282
Medial OA,negative_association,13,sprain,0.0,0.01364577489497425,-0.01364577489497425
Medial OA,negative_association,14,fs,0.0,0.013614885311406952,-0.013614885311406952
Medial OA,negative_association,15,tear of,0.004255591308391938,0.01765959547185286,-0.01340400416346092
Medial OA,negative_association,16,bone contusion,0.0,0.013376813773149865,-0.013376813773149865
Medial OA,negative_association,17,bone,0.008446624843982283,0.021415243389162227,-0.012968618545179944
Medial OA,negative_association,18,mit,0.0,0.012941126352419176,-0.012941126352419176
Medial OA,negative_association,19,ve,0.009033499293731945,0.021770524472312765,-0.01273702517858082
Medial OA,negative_association,20,menisco,0.005289714065093215,0.017792073558826185,-0.01250235949373297
Medial OA,negative_association,21,мр,0.0,0.012241355155115128,-0.012241355155115128
Medial OA,negative_association,22,derrame,0.003753210249835933,0.01583889537978185,-0.012085685129945917
Medial OA,negative_association,23,intensity,0.0,0.011898321676831781,-0.011898321676831781
Medial OA,negative_association,24,за,0.0,0.011874356963809032,-0.011874356963809032
Medial OA,negative_association,25,the,0.030131460319369356,0.04198601818539151,-0.011854557866022152
Medial OA,negative_association,26,lateral,0.02750326486051864,0.03926128348246957,-0.011758018621950934
Medial OA,negative_association,27,proximal,0.0019953045485133006,0.0136334669633496,-0.0116381624148363
Medial OA,negative_association,28,данни за,0.0,0.011613825743054185,-0.011613825743054185
Medial OA,negative_association,29,данни,0.0,0.011613825743054185,-0.011613825743054185
Medial OA,negative_association,30,articular,0.005972173193971626,0.017419463971823236,-0.01144729077785161
Medial OA,negative_association,31,osteochondral,0.0,0.011340870199104723,-0.011340870199104723
Medial OA,negative_association,32,noted,0.0,0.011339769904775482,-0.011339769904775482
Medial OA,negative_association,33,diz,0.0,0.011229304263117908,-0.011229304263117908
Medial OA,negative_association,34,мр данни,0.0,0.010848660256948514,-0.010848660256948514
Medial OA,negative_association,35,мр данни за,0.0,0.010848660256948514,-0.010848660256948514
Medial OA,negative_association,36,rodilla,0.0,0.010836779714290303,-0.010836779714290303
Medial OA,negative_association,37,is,0.01911621303003126,0.029918414125860868,-0.010802201095829609
Medial OA,negative_association,38,rotura,0.005506023406891558,0.01628480700939121,-0.010778783602499651
Medial OA,negative_association,39,partial tear,0.0,0.010650205662428223,-0.010650205662428223
Medial OA,negative_association,40,menisco interno,0.0,0.010613161973919025,-0.010613161973919025
Lateral OA,positive_association,1,meniscus tear,0.035486111323722105,0.005458831834415443,0.03002727948930666
Lateral OA,positive_association,2,cyst,0.03461245104576562,0.006820898544081577,0.027791552501684046
Lateral OA,positive_association,3,rupture,0.03364857339858304,0.007200106032827763,0.02644846736575528
Lateral OA,positive_association,4,at the,0.03641721460082553,0.011296000543363506,0.025121214057462024
Lateral OA,positive_association,5,meniscus tear lateral,0.028228388822972475,0.0032240740185446467,0.02500431480442783
Lateral OA,positive_association,6,tear lateral meniscus,0.028228388822972475,0.0032240740185446467,0.02500431480442783
Lateral OA,positive_association,7,condyl,0.024577134707269927,0.0015346390135551767,0.023042495693714752
Lateral OA,positive_association,8,cuerno,0.026811872405357668,0.0039461145733286,0.022865757832029068
Lateral OA,positive_association,9,present,0.027505484801618046,0.0046470151712211015,0.022858469630396946
Lateral OA,positive_association,10,medial meniscus tear,0.028228388822972475,0.005458831834415443,0.02276955698855703
Lateral OA,positive_association,11,del,0.036288798987042487,0.014663774407234506,0.02162502457980798
Lateral OA,positive_association,12,espesor,0.023589444840139313,0.002017143798572379,0.021572301041566933
Lateral OA,positive_association,13,with,0.041246727050642085,0.019951064988799457,0.021295662061842628
Lateral OA,positive_association,14,tear lateral,0.025127637539698093,0.004442134392354041,0.02068550314734405
Lateral OA,positive_association,15,total,0.022191278660019985,0.002017143798572379,0.020174134861447604
Lateral OA,positive_association,16,baker's,0.026831401182356895,0.00692532989583311,0.019906071286523785
Lateral OA,positive_association,17,baker's cyst,0.026831401182356895,0.00692532989583311,0.019906071286523785
Lateral OA,positive_association,18,tear,0.04486389725175076,0.025323876987492815,0.019540020264257944
Lateral OA,positive_association,19,total de,0.020394805529517026,0.0010083538176046533,0.019386451711912372
Lateral OA,positive_association,20,del cuerno,0.022398847925212254,0.0031514109047199685,0.019247437020492284
Lateral OA,positive_association,21,met,0.023603501576904804,0.004618249122542697,0.018985252454362108
Lateral OA,positive_association,22,cuerpo,0.022398847925212254,0.003415321335336802,0.01898352658987545
Lateral OA,positive_association,23,cuerno posterior,0.022398847925212254,0.0035587560687379933,0.01884009185647426
Lateral OA,positive_association,24,platillo tibial lateral,0.018728298806509093,0.0,0.018728298806509093
Lateral OA,positive_association,25,platillo tibial,0.018728298806509093,0.0,0.018728298806509093
Lateral OA,positive_association,26,platillo,0.018728298806509093,0.0,0.018728298806509093
Lateral OA,positive_association,27,femoral,0.03256271458603843,0.014198598807750302,0.01836411577828813
Lateral OA,positive_association,28,medial retinaculum,0.019163576213430393,0.0009012743134867694,0.018262301899943625
Lateral OA,positive_association,29,attachment,0.019163576213430393,0.0013726636409332649,0.01779091257249713
Lateral OA,positive_association,30,femoral attachment,0.019163576213430393,0.0013726636409332649,0.01779091257249713
Lateral OA,positive_association,31,van,0.022733968642760918,0.005094145235125442,0.017639823407635476
Lateral OA,positive_association,32,ligament tear,0.019163576213430393,0.0015384962682295949,0.017625079945200798
Lateral OA,positive_association,33,large,0.019110090049559283,0.001525990062791224,0.01758409998676806
Lateral OA,positive_association,34,all,0.019110090049559283,0.0015384962682295949,0.01757159378132969
Lateral OA,positive_association,35,edema,0.03172523736585768,0.014252377377078039,0.017472859988779642
Lateral OA,positive_association,36,of femoral,0.019163576213430393,0.0017033155591769835,0.01746026065425341
Lateral OA,positive_association,37,subchondral bone marrow,0.017366074291018968,0.0,0.017366074291018968
Lateral OA,positive_association,38,de espesor,0.019322629641567907,0.002017143798572379,0.01730548584299553
Lateral OA,positive_association,39,lateral con,0.019004099111301475,0.001707291423284176,0.0172968076880173
Lateral OA,positive_association,40,subchondral,0.02497215131759279,0.007947035087864667,0.017025116229728125
Lateral OA,negative_association,1,ve,0.0,0.022800745568413362,-0.022800745568413362
Lateral OA,negative_association,2,на,0.0,0.017012881029075687,-0.017012881029075687
Lateral OA,negative_association,3,grade,0.007217824803702883,0.021810692903768126,-0.014592868100065243
Lateral OA,negative_association,4,contusion,0.0,0.014170365518940726,-0.014170365518940726
Lateral OA,negative_association,5,im,0.0,0.013843776221790704,-0.013843776221790704
Lateral OA,negative_association,6,çapraz,0.0,0.013764316424071547,-0.013764316424071547
Lateral OA,negative_association,7,του,0.0,0.013311530114656127,-0.013311530114656127
Lateral OA,negative_association,8,menisküs,0.0,0.013225319808817923,-0.013225319808817923
Lateral OA,negative_association,9,izlenmiştir,0.0,0.01309305981611384,-0.01309305981611384
Lateral OA,negative_association,10,des,0.0,0.012951408324488673,-0.012951408324488673
Lateral OA,negative_association,11,ii,0.0,0.012796442848627292,-0.012796442848627292
Lateral OA,negative_association,12,artışı,0.0,0.01264074756901878,-0.01264074756901878
Lateral OA,negative_association,13,injury,0.00364386507148907,0.016108747532256554,-0.012464882460767485
Lateral OA,negative_association,14,fs,0.0,0.012456171667882956,-0.012456171667882956
Lateral OA,negative_association,15,çok,0.0,0.012360524928798581,-0.012360524928798581
Lateral OA,negative_association,16,bone contusion,0.0,0.01223836153713711,-0.01223836153713711
Lateral OA,negative_association,17,mit,0.0,0.01183975389689414,-0.01183975389689414
Lateral OA,negative_association,18,και,0.0,0.011764743453948318,-0.011764743453948318
Lateral OA,negative_association,19,kemik,0.0,0.011338159831211673,-0.011338159831211673
Lateral OA,negative_association,20,mevcuttur,0.0,0.011288074649251452,-0.011288074649251452
Lateral OA,negative_association,21,мр,0.0,0.01119953769510533,-0.01119953769510533
Lateral OA,negative_association,22,за,0.0,0.010863773392421032,-0.010863773392421032
Lateral OA,negative_association,23,grade ii,0.0,0.010840088562072435,-0.010840088562072435
Lateral OA,negative_association,24,kollateral,0.0,0.010749497756004775,-0.010749497756004775
Lateral OA,negative_association,25,ile,0.0,0.010674362749930473,-0.010674362749930473
Lateral OA,negative_association,26,данни,0.0,0.01062541504151766,-0.01062541504151766
Lateral OA,negative_association,27,данни за,0.0,0.01062541504151766,-0.01062541504151766
Lateral OA,negative_association,28,έσω,0.0,0.010507090805568883,-0.010507090805568883
Lateral OA,negative_association,29,normaldir,0.0,0.010488239767995258,-0.010488239767995258
Lateral OA,negative_association,30,noted,0.0,0.010374683104369058,-0.010374683104369058
Lateral OA,negative_association,31,complete tear,0.0,0.010329271574932285,-0.010329271574932285
Lateral OA,negative_association,32,diz,0.0,0.010273618793916384,-0.010273618793916384
Lateral OA,negative_association,33,suprapatellar,0.003070468767246005,0.01316754752215242,-0.010097078754906416
Lateral OA,negative_association,34,sıvı,0.0,0.009947005757630394,-0.009947005757630394
Lateral OA,negative_association,35,мр данни за,0.0,0.009925370022314597,-0.009925370022314597
Lateral OA,negative_association,36,мр данни,0.0,0.009925370022314597,-0.009925370022314597
Lateral OA,negative_association,37,interno,0.0,0.009709914146351448,-0.009709914146351448
Lateral OA,negative_association,38,menisco interno,0.0,0.009709914146351448,-0.009709914146351448
Lateral OA,negative_association,39,no evidence,0.0,0.009504438504662368,-0.009504438504662368
Lateral OA,negative_association,40,no evidence of,0.0,0.009504438504662368,-0.009504438504662368
PF OA,positive_association,1,de,0.05599431747172334,0.02017232847940658,0.03582198899231676
PF OA,positive_association,2,oa,0.033873461200402376,0.0014130193707574928,0.03246044182964488
PF OA,positive_association,3,la,0.04246530075090168,0.010951483660806697,0.03151381709009498
PF OA,positive_association,4,de la,0.0406685403939729,0.010280862170513314,0.030387678223459585
PF OA,positive_association,5,oa of,0.02270835336929477,0.0,0.02270835336929477
PF OA,positive_association,6,condropatía,0.023037282276899093,0.0034464464413530797,0.019590835835546015
PF OA,positive_association,7,with synovitis,0.018756581023054338,0.0,0.018756581023054338
PF OA,positive_association,8,de hoffa,0.018149649424787417,0.0,0.018149649424787417
PF OA,positive_association,9,grasa de hoffa,0.018149649424787417,0.0,0.018149649424787417
PF OA,positive_association,10,grasa de,0.018149649424787417,0.0,0.018149649424787417
PF OA,positive_association,11,grasa,0.018149649424787417,0.0,0.018149649424787417
PF OA,positive_association,12,synovitis,0.021975539987033877,0.004721878473668192,0.017253661513365687
PF OA,positive_association,13,effusion with synovitis,0.017220905798362655,0.0,0.017220905798362655
PF OA,positive_association,14,de la banda,0.01668644464587446,0.0,0.01668644464587446
PF OA,positive_association,15,la banda iliotibial,0.01668644464587446,0.0,0.01668644464587446
PF OA,positive_association,16,de la almohadilla,0.01668644464587446,0.0,0.01668644464587446
PF OA,positive_association,17,la banda,0.01668644464587446,0.0,0.01668644464587446
PF OA,positive_association,18,síndrome de,0.01668644464587446,0.0,0.01668644464587446
PF OA,positive_association,19,pinzamiento,0.01668644464587446,0.0,0.01668644464587446
PF OA,positive_association,20,almohadilla,0.01668644464587446,0.0,0.01668644464587446
PF OA,positive_association,21,pinzamiento de,0.01668644464587446,0.0,0.01668644464587446
PF OA,positive_association,22,pinzamiento de la,0.01668644464587446,0.0,0.01668644464587446
PF OA,positive_association,23,la almohadilla,0.01668644464587446,0.0,0.01668644464587446
PF OA,positive_association,24,la almohadilla grasa,0.01668644464587446,0.0,0.01668644464587446
PF OA,positive_association,25,fricción de la,0.01668644464587446,0.0,0.01668644464587446
PF OA,positive_association,26,almohadilla grasa,0.01668644464587446,0.0,0.01668644464587446
PF OA,positive_association,27,síndrome,0.01668644464587446,0.0,0.01668644464587446
PF OA,positive_association,28,almohadilla grasa de,0.01668644464587446,0.0,0.01668644464587446
PF OA,positive_association,29,fricción,0.01668644464587446,0.0,0.01668644464587446
PF OA,positive_association,30,fricción de,0.01668644464587446,0.0,0.01668644464587446
PF OA,positive_association,31,effusion with,0.017622705522002728,0.002043036709559025,0.015579668812443704
PF OA,positive_association,32,hoffa,0.01705246423895067,0.0018315605270077372,0.015220903711942934
PF OA,positive_association,33,rotuliana,0.01705246423895067,0.002168721537685305,0.014883742701265367
PF OA,positive_association,34,uz,0.016475312527213997,0.0026684479638604828,0.013806864563353515
PF OA,positive_association,35,sinovitis,0.0157606977334189,0.002168721537685305,0.013591976195733595
PF OA,positive_association,36,subchondral,0.019828933926027425,0.006264775707475247,0.013564158218552178
PF OA,positive_association,37,condropatía rotuliana,0.015479990442719083,0.00230826085059694,0.013171729592122143
PF OA,positive_association,38,along,0.013441630617822047,0.0008946802927337545,0.012546950325088293
PF OA,positive_association,39,banda,0.01604957125954004,0.0035588315027905836,0.012490739756749457
PF OA,positive_association,40,banda iliotibial,0.01604957125954004,0.0035588315027905836,0.012490739756749457
PF OA,negative_association,1,the,0.026273145766998934,0.046098233125821564,-0.01982508735882263
PF OA,negative_association,2,injury,0.0013408110171793323,0.02078477347139654,-0.019443962454217208
PF OA,negative_association,3,and,0.01834764059915798,0.0376356781905908,-0.01928803759143282
PF OA,negative_association,4,ve,0.006452499495522818,0.025300879792147273,-0.018848380296624456
PF OA,negative_association,5,there,0.00779054412596027,0.023594505319777512,-0.015803961193817242
PF OA,negative_association,6,there is,0.008008679215917094,0.022939997783432142,-0.014931318567515048
PF OA,negative_association,7,contusion,0.0024072943856284527,0.016633891818703155,-0.014226597433074702
PF OA,negative_association,8,to,0.003915368087963131,0.018102716346642185,-0.014187348258679053
PF OA,negative_association,9,grade ii,0.0,0.01376984222749742,-0.01376984222749742
PF OA,negative_association,10,in,0.012240504114855376,0.02593553829998369,-0.013695034185128315
PF OA,negative_association,11,is,0.01844439077119331,0.032051426936957485,-0.013607036165764176
PF OA,negative_association,12,evidence of,0.0014320035392209605,0.014944665732221592,-0.013512662193000631
PF OA,negative_association,13,evidence,0.0014320035392209605,0.014944665732221592,-0.013512662193000631
PF OA,negative_association,14,plateau,0.006809779455043529,0.020052169325431433,-0.013242389870387904
PF OA,negative_association,15,tear of,0.005793172810240344,0.018960536375689323,-0.01316736356544898
PF OA,negative_association,16,complete tear,0.0,0.013120966595184257,-0.013120966595184257
PF OA,negative_association,17,diz,0.0,0.013050272522001895,-0.013050272522001895
PF OA,negative_association,18,of,0.030604165156784546,0.04361891640734278,-0.013014751250558232
PF OA,negative_association,19,tear of the,0.00385475495965379,0.016713568192021033,-0.012858813232367242
PF OA,negative_association,20,tibial plateau,0.006809779455043529,0.019267451460096497,-0.012457672005052968
PF OA,negative_association,21,partial tear,0.0,0.012377266040119288,-0.012377266040119288
PF OA,negative_association,22,in the,0.006451392225119938,0.018717411763669225,-0.012266019538549288
PF OA,negative_association,23,complete,0.0034973476685773077,0.015704494951801727,-0.01220714728322442
PF OA,negative_association,24,intact,0.01096622176380217,0.023169947317823094,-0.012203725554020923
PF OA,negative_association,25,no evidence of,0.0,0.012073205668084633,-0.012073205668084633
PF OA,negative_association,26,no evidence,0.0,0.012073205668084633,-0.012073205668084633
PF OA,negative_association,27,normal,0.02477117326552226,0.036843867480688915,-0.012072694215166654
PF OA,negative_association,28,aspect,0.001486374430046017,0.013532353504492143,-0.012045979074446126
PF OA,negative_association,29,ligament,0.01816140447754482,0.03020164346158563,-0.012040238984040812
PF OA,negative_association,30,ii,0.0027325597402518844,0.014704028630816032,-0.011971468890564147
PF OA,negative_association,31,mid substance,0.0,0.011883039899692747,-0.011883039899692747
PF OA,negative_association,32,substance,0.0,0.011883039899692747,-0.011883039899692747
PF OA,negative_association,33,posterolateral,0.0043713832993770305,0.016138061755126158,-0.011766678455749129
PF OA,negative_association,34,tear,0.02153613594292619,0.03328287117243164,-0.011746735229505447
PF OA,negative_association,35,bone contusion,0.0024839827858610963,0.014136198749793546,-0.01165221596393245
PF OA,negative_association,36,grade,0.011626836155628399,0.023252299460801013,-0.011625463305172614
PF OA,negative_association,37,sprain,0.0027231576618504468,0.014313027286081983,-0.011589869624231537
PF OA,negative_association,38,mid,0.0014320035392209605,0.012968588940395563,-0.011536585401174602
PF OA,negative_association,39,lateral tibial plateau,0.0028417714824850206,0.01435918251250111,-0.01151741103001609
PF OA,negative_association,40,hafif,0.0,0.011356532298275135,-0.011356532298275135
Effusion,positive_association,1,ve,0.026746644351698545,0.005891412582868659,0.020855231768829887
Effusion,positive_association,2,του,0.01787548329682394,0.0,0.01787548329682394
Effusion,positive_association,3,oa,0.019901757655761437,0.0029157775641229008,0.016985980091638535
Effusion,positive_association,4,και,0.01579836978101631,0.0,0.01579836978101631
Effusion,positive_association,5,of medial,0.0177396019419651,0.002275832858635992,0.015463769083329108
Effusion,positive_association,6,έσω,0.014109521938906782,0.0,0.014109521938906782
Effusion,positive_association,7,van,0.013985670889179026,0.0,0.013985670889179026
Effusion,positive_association,8,diz,0.013796002380402,0.0,0.013796002380402
Effusion,positive_association,9,oa of,0.013625012021576862,0.0,0.013625012021576862
Effusion,positive_association,10,met,0.013619892174441702,0.0,0.013619892174441702
Effusion,positive_association,11,menisco interno,0.01303902756795766,0.0,0.01303902756795766
Effusion,positive_association,12,interno,0.01303902756795766,0.0,0.01303902756795766
Effusion,positive_association,13,effusion with,0.012733404977592608,0.0,0.012733404977592608
Effusion,positive_association,14,με,0.012473501686833007,0.0,0.012473501686833007
Effusion,positive_association,15,en,0.014365044556090095,0.0019522239212817452,0.01241282063480835
Effusion,positive_association,16,radial,0.012160733679053454,0.0,0.012160733679053454
Effusion,positive_association,17,στο,0.012017055507118561,0.0,0.012017055507118561
Effusion,positive_association,18,hafif,0.01200547700103371,0.0,0.01200547700103371
Effusion,positive_association,19,dejenerasyon,0.011756376861237228,0.0,0.011756376861237228
Effusion,positive_association,20,grade,0.023564014537574767,0.012163396978378996,0.011400617559195771
Effusion,positive_association,21,with synovitis,0.011253948613832603,0.0,0.011253948613832603
Effusion,positive_association,22,t2,0.010974727476244214,0.0,0.010974727476244214
Effusion,positive_association,23,παρατηρείται,0.01074464612135441,0.0,0.01074464612135441
Effusion,positive_association,24,effusion with synovitis,0.01033254347901759,0.0,0.01033254347901759
Effusion,positive_association,25,çapraz,0.015206258346772568,0.0049871230345357774,0.01021913531223679
Effusion,positive_association,26,van de,0.01013011162235413,0.0,0.01013011162235413
Effusion,positive_association,27,kemik,0.013182528282944696,0.0031089140071254005,0.010073614275819296
Effusion,positive_association,28,t2 fs,0.009850037603654677,0.0,0.009850037603654677
Effusion,positive_association,29,της,0.009813894693838053,0.0,0.009813894693838053
Effusion,positive_association,30,condyl,0.009785043297630358,0.0,0.009785043297630358
Effusion,positive_association,31,menisküste,0.009593110242224716,0.0,0.009593110242224716
Effusion,positive_association,32,menisküste grade,0.009593110242224716,0.0,0.009593110242224716
Effusion,positive_association,33,het,0.009531111533063314,0.0,0.009531111533063314
Effusion,positive_association,34,menisküs,0.014482462892003415,0.0049871230345357774,0.009495339857467637
Effusion,positive_association,35,retinaculum,0.009469714907404095,0.0,0.009469714907404095
Effusion,positive_association,36,στον,0.00946229502574459,0.0,0.00946229502574459
Effusion,positive_association,37,medial tibial,0.010743555039190557,0.0012962995260199757,0.00944725551317058
Effusion,positive_association,38,medial tibial plateau,0.010743555039190557,0.0012962995260199757,0.00944725551317058
Effusion,positive_association,39,fs,0.013805569099036063,0.00444544130105377,0.009360127797982292
Effusion,positive_association,40,ödem,0.009344989719992055,0.0,0.009344989719992055
Effusion,negative_association,1,no evidence of,0.0,0.01942211346604919,-0.01942211346604919
Effusion,negative_association,2,no evidence,0.0,0.01942211346604919,-0.01942211346604919
Effusion,negative_association,3,is,0.01950677391838918,0.03871730068342892,-0.019210526765039742
Effusion,negative_association,4,condropatía rotuliana,0.0,0.017847193511703805,-0.017847193511703805
Effusion,negative_association,5,no,0.018192157989425882,0.03557405224048097,-0.01738189425105509
Effusion,negative_association,6,normal,0.026219008097769624,0.04198923704084871,-0.015770228943079088
Effusion,negative_association,7,rotuliana,0.0015049634267780458,0.01676829243369951,-0.015263329006921466
Effusion,negative_association,8,la banda,0.0,0.01523544945927668,-0.01523544945927668
Effusion,negative_association,9,de la banda,0.0,0.01523544945927668,-0.01523544945927668
Effusion,negative_association,10,de la almohadilla,0.0,0.01523544945927668,-0.01523544945927668
Effusion,negative_association,11,síndrome,0.0,0.01523544945927668,-0.01523544945927668
Effusion,negative_association,12,la almohadilla grasa,0.0,0.01523544945927668,-0.01523544945927668
Effusion,negative_association,13,fricción,0.0,0.01523544945927668,-0.01523544945927668
Effusion,negative_association,14,la almohadilla,0.0,0.01523544945927668,-0.01523544945927668
Effusion,negative_association,15,almohadilla,0.0,0.01523544945927668,-0.01523544945927668
Effusion,negative_association,16,almohadilla grasa,0.0,0.01523544945927668,-0.01523544945927668
Effusion,negative_association,17,fricción de la,0.0,0.01523544945927668,-0.01523544945927668
Effusion,negative_association,18,la banda iliotibial,0.0,0.01523544945927668,-0.01523544945927668
Effusion,negative_association,19,síndrome de,0.0,0.01523544945927668,-0.01523544945927668
Effusion,negative_association,20,fricción de,0.0,0.01523544945927668,-0.01523544945927668
Effusion,negative_association,21,pinzamiento de,0.0,0.01523544945927668,-0.01523544945927668
Effusion,negative_association,22,pinzamiento de la,0.0,0.01523544945927668,-0.01523544945927668
Effusion,negative_association,23,pinzamiento,0.0,0.01523544945927668,-0.01523544945927668
Effusion,negative_association,24,almohadilla grasa de,0.0,0.01523544945927668,-0.01523544945927668
Effusion,negative_association,25,banda,0.002283813857639221,0.016903664218966073,-0.014619850361326852
Effusion,negative_association,26,banda iliotibial,0.002283813857639221,0.016903664218966073,-0.014619850361326852
Effusion,negative_association,27,is normal,0.004175338972314628,0.018360032495177085,-0.014184693522862456
Effusion,negative_association,28,contusion,0.005896465634204959,0.01998395139969742,-0.014087485765492461
Effusion,negative_association,29,condropatía,0.005105581713960699,0.018808960267666104,-0.013703378553705405
Effusion,negative_association,30,normal extensor,0.0008464935311655039,0.01418990663941262,-0.013343413108247116
Effusion,negative_association,31,normal extensor mechanism,0.0008464935311655039,0.01418990663941262,-0.013343413108247116
Effusion,negative_association,32,normal no,0.0010632478545021138,0.014254671483543565,-0.013191423629041452
Effusion,negative_association,33,mit,0.00439931125853376,0.017499675613275784,-0.013100364354742024
Effusion,negative_association,34,bone,0.012892742363914099,0.025926471985074643,-0.013033729621160544
Effusion,negative_association,35,and,0.02555387049594314,0.03841022079461599,-0.012856350298672853
Effusion,negative_association,36,hvatišta,0.0,0.012794173125217134,-0.012794173125217134
Effusion,negative_association,37,in,0.015925661069287497,0.02866379852549117,-0.012738137456203672
Effusion,negative_association,38,or,0.0072989635540918986,0.020023439881029392,-0.012724476326937493
Effusion,negative_association,39,patellofemoral,0.010054236961263455,0.022742315528618218,-0.012688078567354762
Effusion,negative_association,40,de hoffa,0.0016017953892410019,0.01413390431726525,-0.012532108928024248
Synovitis,positive_association,1,im,0.024098425274969006,0.0,0.024098425274969006
Synovitis,positive_association,2,oa,0.025798574738950013,0.0021633188378976363,0.023635255901052376
Synovitis,positive_association,3,του,0.023171922792179188,0.0,0.023171922792179188
Synovitis,positive_association,4,des,0.022545044120406206,0.0,0.022545044120406206
Synovitis,positive_association,5,mit,0.020609941968667576,0.0,0.020609941968667576
Synovitis,positive_association,6,και,0.020479368234650772,0.0,0.020479368234650772
Synovitis,positive_association,7,έσω,0.0182901210319162,0.0,0.0182901210319162
Synovitis,positive_association,8,van,0.0181295733748617,0.0,0.0181295733748617
Synovitis,positive_association,9,oa of,0.0176620526205626,0.0,0.0176620526205626
Synovitis,positive_association,10,met,0.017655415781683687,0.0,0.017655415781683687
Synovitis,positive_association,11,effusion with,0.01650626571169412,0.0,0.01650626571169412
Synovitis,positive_association,12,der,0.016279865995941747,0.0,0.016279865995941747
Synovitis,positive_association,13,με,0.01616935403848723,0.0,0.01616935403848723
